Company,Date,Followers
Data Ireland,2022-07-18,808
Data Ireland,2022-07-21,808
Data Ireland,2022-07-23,808
Data Ireland,2022-07-25,809
Data Ireland,2022-08-01,809
Data Ireland,2022-08-08,809
Data Ireland,2022-08-16,810
Data Ireland,2022-08-20,810
Data Ireland,2022-08-25,810
Data Ireland,2022-08-28,810
Data Ireland,2022-09-01,811
Data Ireland,2022-09-07,812
Data Ireland,2022-09-10,812
Data Ireland,2022-09-16,812
Data Ireland,2022-09-22,813
Data Ireland,2022-09-29,814
Data Ireland,2022-10-03,814
Data Ireland,2022-10-09,813
Data Ireland,2022-10-12,813
Data Ireland,2022-10-16,813
Data Ireland,2022-10-22,813
Data Ireland,2022-10-28,812
Data Ireland,2022-11-03,812
Data Ireland,2022-11-06,812
Data Ireland,2022-11-14,812
Data Ireland,2022-11-20,813
Data Ireland,2022-11-24,813
Data Ireland,2022-12-01,813
Data Ireland,2022-12-08,813
Data Ireland,2022-12-14,812
Data Ireland,2022-12-27,813
Data Ireland,2023-01-01,813
Data Ireland,2023-01-05,814
Data Ireland,2023-01-09,814
Data Ireland,2023-01-22,815
Data Ireland,2023-01-28,816
Data Ireland,2023-02-04,818
Data Ireland,2023-02-10,819
Data Ireland,2023-02-13,819
Data Ireland,2023-02-24,818
Data Ireland,2023-03-10,818
Data Ireland,2023-03-14,818
Data Ireland,2023-03-18,818
Data Ireland,2023-03-21,817
Data Ireland,2023-03-25,817
Data Ireland,2023-04-01,817
Data Ireland,2023-04-10,821
Data Ireland,2023-04-13,821
Data Ireland,2023-04-21,822
Data Ireland,2023-04-29,820
Data Ireland,2023-05-12,819
Data Ireland,2023-05-19,819
Data Ireland,2023-05-29,819
Data Ireland,2023-06-05,818
Data Ireland,2023-06-11,821
Data Ireland,2023-06-14,821
Data Ireland,2023-06-17,821
Data Ireland,2023-06-23,821
Data Ireland,2023-06-27,822
Data Ireland,2023-07-06,825
Data Ireland,2023-07-23,824
Data Ireland,2023-08-02,825
Data Ireland,2023-08-08,824
Data Ireland,2023-08-10,824
Data Ireland,2023-08-29,828
Data Ireland,2023-09-15,829
Data Ireland,2023-10-18,830
Data Istanbul,2021-01-25,3977
Data Istanbul,2021-01-28,3976
Data Istanbul,2021-01-31,3976
Data Istanbul,2021-02-03,3978
Data Istanbul,2021-02-07,3978
Data Istanbul,2021-02-12,3978
Data Istanbul,2021-02-16,3977
Data Istanbul,2021-02-21,3976
Data Istanbul,2021-02-25,3978
Data Istanbul,2021-03-01,3978
Data Istanbul,2021-03-06,3974
Data Istanbul,2021-03-10,3973
Data Istanbul,2021-03-13,3971
Data Istanbul,2021-03-20,3968
Data Istanbul,2021-03-28,3971
Data Istanbul,2021-03-31,3972
Data Istanbul,2021-04-06,3973
Data Istanbul,2021-04-10,3972
Data Istanbul,2021-04-15,3972
Data Istanbul,2021-04-20,3973
Data Istanbul,2021-04-24,3974
Data Istanbul,2021-04-28,3974
Data Istanbul,2021-05-07,3972
Data Istanbul,2021-05-10,3970
Data Istanbul,2021-05-14,3969
Data Istanbul,2021-05-21,3964
Data Istanbul,2021-05-26,3962
Data Istanbul,2021-05-31,3956
Data Istanbul,2021-06-06,3956
Data Istanbul,2021-06-09,3956
Data Istanbul,2021-06-16,3954
Data Istanbul,2021-06-21,3956
Data Istanbul,2021-06-29,3956
Data Istanbul,2021-07-04,3954
Data Istanbul,2021-07-09,3956
Data Istanbul,2021-07-14,3957
Data Istanbul,2021-07-22,3958
Data Istanbul,2021-08-14,3959
Data Istanbul,2021-08-26,3962
Data Istanbul,2021-09-02,3961
Data Istanbul,2021-09-09,3960
Data Istanbul,2021-09-16,3957
Data Istanbul,2021-10-17,3959
Data Istanbul,2021-10-29,3960
Data Istanbul,2021-11-20,3955
Data Istanbul,2021-12-03,3953
Data Istanbul,2021-12-14,3952
Data Istanbul,2021-12-20,3951
Data Istanbul,2021-12-26,3949
Data Istanbul,2021-12-31,3948
Data Istanbul,2022-01-12,3947
Data Istanbul,2022-02-01,3942
Data Istanbul,2022-02-12,3938
Data Istanbul,2022-02-16,3938
Data Istanbul,2022-02-20,3936
Data Istanbul,2022-02-23,3935
Data Istanbul,2022-03-03,3934
Data Istanbul,2022-03-15,3934
Data Istanbul,2022-03-29,3933
Data Istanbul,2022-04-11,3926
Data Istanbul,2022-04-13,3926
Data Istanbul,2022-05-01,3922
Data Istanbul,2022-05-22,3916
