Company,Date,Followers
Kitman Labs,2020-10-25,5434
Kitman Labs,2020-10-25,5436
Kitman Labs,2020-10-28,5439
Kitman Labs,2020-10-30,5443
Kitman Labs,2020-11-03,5451
Kitman Labs,2020-11-06,5455
Kitman Labs,2020-11-10,5465
Kitman Labs,2020-11-14,5479
Kitman Labs,2020-11-18,5492
Kitman Labs,2020-11-23,5505
Kitman Labs,2020-11-28,5518
Kitman Labs,2020-12-03,5526
Kitman Labs,2020-12-05,5534
Kitman Labs,2020-12-12,5546
Kitman Labs,2020-12-15,5549
Kitman Labs,2020-12-20,5561
Kitman Labs,2020-12-25,5569
Kitman Labs,2020-12-29,5589
Kitman Labs,2021-01-03,5594
Kitman Labs,2021-01-06,5605
Kitman Labs,2021-01-11,5615
Kitman Labs,2021-01-15,5641
Kitman Labs,2021-01-19,5662
Kitman Labs,2021-01-25,5691
Kitman Labs,2021-01-30,5716
Kitman Labs,2021-01-31,5721
Kitman Labs,2021-02-03,5730
Kitman Labs,2021-02-07,5747
Kitman Labs,2021-02-12,5767
Kitman Labs,2021-02-17,5782
Kitman Labs,2021-02-21,5794
Kitman Labs,2021-02-25,5810
Kitman Labs,2021-03-01,5828
Kitman Labs,2021-03-06,5851
Kitman Labs,2021-03-10,5871
Kitman Labs,2021-03-16,5895
Kitman Labs,2021-03-20,5916
Kitman Labs,2021-03-24,5925
Kitman Labs,2021-03-30,5940
Kitman Labs,2021-04-06,5957
Kitman Labs,2021-04-10,5965
Kitman Labs,2021-04-15,5980
Kitman Labs,2021-04-20,5992
Kitman Labs,2021-04-24,6003
Kitman Labs,2021-04-28,6016
Kitman Labs,2021-05-03,6026
Kitman Labs,2021-05-07,6041
Kitman Labs,2021-05-10,6049
Kitman Labs,2021-05-14,6072
Kitman Labs,2021-05-21,6095
Kitman Labs,2021-05-26,6115
Kitman Labs,2021-06-02,6133
Kitman Labs,2021-06-09,6145
Kitman Labs,2021-06-16,6158
Kitman Labs,2021-06-21,6172
Kitman Labs,2021-06-29,6205
Kitman Labs,2021-07-02,6214
Kitman Labs,2021-07-04,6217
Kitman Labs,2021-07-09,6228
Kitman Labs,2021-07-14,6240
Kitman Labs,2021-07-18,6278
Kitman Labs,2021-07-22,6313
Kitman Labs,2021-08-14,6399
Kitman Labs,2021-08-26,6431
Kitman Labs,2021-09-02,6447
Kitman Labs,2021-09-16,6500
Kitman Labs,2021-10-17,6599
Kitman Labs,2021-10-29,6649
Kitman Labs,2021-11-06,6786
Kitman Labs,2021-11-20,6933
Kitman Labs,2021-12-07,6992
Kitman Labs,2021-12-14,7009
Kitman Labs,2021-12-20,7034
Kitman Labs,2021-12-26,7058
Kitman Labs,2021-12-30,7066
Kitman Labs,2021-12-31,7068
Kitman Labs,2022-01-03,7072
Kitman Labs,2022-01-04,7074
Kitman Labs,2022-01-06,7122
Kitman Labs,2022-01-07,7137
Kitman Labs,2022-01-10,7157
Kitman Labs,2022-01-14,7204
Kitman Labs,2022-01-18,7231
Kitman Labs,2022-01-27,7346
Kitman Labs,2022-02-01,7396
Kitman Labs,2022-02-07,7464
Kitman Labs,2022-02-10,7503
Kitman Labs,2022-02-16,7552
Kitman Labs,2022-02-20,7576
Kitman Labs,2022-02-23,7617
Kitman Labs,2022-02-26,7642
Kitman Labs,2022-03-03,7676
Kitman Labs,2022-03-07,7699
Kitman Labs,2022-03-20,7796
Kitman Labs,2022-03-29,7951
Kitman Labs,2022-03-31,7979
Kitman Labs,2022-04-09,8116
Kitman Labs,2022-04-11,8131
Kitman Labs,2022-04-13,8145
Kitman Labs,2022-04-19,8188
Kitman Labs,2022-04-25,8223
Kitman Labs,2022-04-29,8269
Kitman Labs,2022-05-05,8328
Kitman Labs,2022-05-22,8454
Kitman Labs,2022-06-01,8532
Kitman Labs,2022-06-07,8593
Kitman Labs,2022-06-08,8593
Kitman Labs,2022-06-11,8624
Kitman Labs,2022-06-13,8668
Kitman Labs,2022-06-15,8689
Kitman Labs,2022-06-16,8707
Kitman Labs,2022-06-24,8770
Kitman Labs,2022-06-26,8772
Kitman Labs,2022-06-28,8786
Kitman Labs,2022-06-30,8799
Kitman Labs,2022-07-01,8810
Kitman Labs,2022-07-02,8811
Kitman Labs,2022-07-04,8824
Kitman Labs,2022-07-05,8837
Kitman Labs,2022-07-09,8875
Kitman Labs,2022-07-12,8900
Kitman Labs,2022-07-18,8959
Kitman Labs,2022-07-21,8997
Kitman Labs,2022-07-23,9015
Kitman Labs,2022-07-25,9021
Kitman Labs,2022-08-01,9087
Kitman Labs,2022-08-08,9151
Kitman Labs,2022-08-16,9216
Kitman Labs,2022-08-20,9301
Kitman Labs,2022-08-25,9355
Kitman Labs,2022-08-28,9376
Kitman Labs,2022-09-01,9429
Kitman Labs,2022-09-07,9488
Kitman Labs,2022-09-10,9516
Kitman Labs,2022-09-16,9581
Kitman Labs,2022-09-22,9652
Kitman Labs,2022-09-29,9713
Kitman Labs,2022-10-03,9745
Kitman Labs,2022-10-09,9815
Kitman Labs,2022-10-12,9848
Kitman Labs,2022-10-16,9876
Kitman Labs,2022-10-22,9964
Kitman Labs,2022-10-28,10022
Kitman Labs,2022-11-03,10074
Kitman Labs,2022-11-06,10101
Kitman Labs,2022-11-14,10165
Kitman Labs,2022-11-20,10222
Kitman Labs,2022-11-24,10252
Kitman Labs,2022-12-01,10308
Kitman Labs,2022-12-08,10370
Kitman Labs,2022-12-14,10429
Kitman Labs,2022-12-27,10498
Kitman Labs,2023-01-01,10520
Kitman Labs,2023-01-05,10539
Kitman Labs,2023-01-09,10569
Kitman Labs,2023-01-22,10684
Kitman Labs,2023-01-28,10736
Kitman Labs,2023-02-04,10783
Kitman Labs,2023-02-10,10828
Kitman Labs,2023-02-13,10843
Kitman Labs,2023-02-24,10923
Kitman Labs,2023-03-10,11041
Kitman Labs,2023-03-14,11066
Kitman Labs,2023-03-18,11091
Kitman Labs,2023-03-21,11111
Kitman Labs,2023-03-25,11144
Kitman Labs,2023-04-01,11232
Kitman Labs,2023-04-10,11299
Kitman Labs,2023-04-13,11330
Kitman Labs,2023-04-21,11371
Kitman Labs,2023-04-29,11417
Kitman Labs,2023-05-12,11488
Kitman Labs,2023-05-19,11529
Kitman Labs,2023-05-29,11600
Kitman Labs,2023-06-05,11645
Kitman Labs,2023-06-11,11673
Kitman Labs,2023-06-14,11699
Kitman Labs,2023-06-17,11725
Kitman Labs,2023-06-23,11775
Kitman Labs,2023-06-27,11798
Kitman Labs,2023-07-06,11889
Kitman Labs,2023-07-23,12033
Kitman Labs,2023-08-02,12125
Kitman Labs,2023-08-08,12166
Kitman Labs,2023-08-10,12180
Kitman Labs,2023-08-29,12299
Kitman Labs,2023-09-15,12410
Kitman Labs,2023-10-18,12582
Kitman Labs,2023-12-16,12775
Kitman Labs,2023-12-18,12789
Kitman Labs,2024-01-22,12947
Kitman Labs,2024-04-08,13557
Kitman Labs,2024-04-09,13568
Kitman Labs,2024-04-17,13624
Kitman Labs,2024-04-19,13633
Kitman Labs,2024-04-28,13692
Kitman Labs,2024-05-03,13757
Kitman Labs,2024-05-19,13879
Kitman Labs,2024-06-08,14018
Kitman Labs,2024-06-24,14104
Kitman Labs,2024-06-28,14127
Kitman Labs,2024-07-11,14162
Kitman Labs,2024-07-17,14179
Kitman Labs,2024-07-20,14184
Kitman Labs,2024-07-23,14191
Kitman Labs,2024-08-02,14249
Kitman Labs,2024-08-06,14259
Kitman Labs,2024-08-09,14280
Kitman Labs,2024-08-20,14320
Kitman Labs,2024-09-02,14360
Kitman Labs,2024-09-07,14385
Kitman Labs,2024-09-10,14407
Kitman Labs,2024-09-16,14444
Kitman Labs,2024-09-24,14482
Kitman Labs,2024-11-15,14755
Kitman Labs,2024-11-24,14788
Kitman Labs,2024-12-07,14843
Kitman Labs,2025-01-08,15011
Kitman Labs,2025-01-18,15067
Kitman Labs,2025-01-27,15109
Kitman Labs,2025-02-04,15157
Kitman Labs,2025-02-20,15327
Kitman Labs,2025-02-28,15380
Kitman Labs,2025-03-03,15395
Kitman Labs,2025-03-09,15419
Kitman Labs,2025-03-16,15494
Kitman Labs,2025-04-13,15668
Kitman Labs,2025-04-22,15731
Kitman Labs,2025-04-27,15773
Kitman Labs,2025-04-28,15778
Kitman Labs,2025-05-06,15778
Kitman Labs,2025-05-20,15905
Kitman Labs,2025-05-25,15941
Kitman Labs,2025-05-27,15954
Kitman Labs,2025-06-01,15970
Kitman Labs,2025-06-07,16011
Kitman Labs,2025-06-08,16016
Kitman Labs,2025-06-09,16025
Kitman Labs,2025-06-10,16034
Kitman Labs,2025-06-22,16096
Kitman Labs,2025-07-01,16149
Kitman Labs,2025-07-04,16149
Kitman Labs,2025-07-08,16177
Kitman Labs,2025-07-15,16208
Kitman Labs,2025-07-27,16261
Kitman Labs,2025-08-11,16292
Kitman Labs,2025-08-15,16308
Kitman Labs,2025-08-18,16316
Kitman Labs,2025-08-21,16343
Kitman Labs,2025-08-26,16360
Kitman Labs,2025-08-30,16360
Kitman Labs,2025-09-17,16443
Kitman Labs,2026-06-17,17825
Kiwibank,2020-10-16,21811
Kiwibank,2020-10-20,21833
Kiwibank,2020-10-22,21861
Kiwibank,2020-10-28,21935
Kiwibank,2020-11-07,22052
Kiwibank,2020-11-12,22124
Kiwibank,2020-11-21,22229
Kiwibank,2021-02-19,23348
Kiwibank,2021-03-26,23718
Klang Games,2023-01-25,8182
Klarna,2023-01-25,273340
Klaviyo,2025-09-16,150431
Klue,2020-10-20,5536
Klue,2020-10-21,5550
Klue,2020-10-23,5580
Klue,2020-10-25,5606
Klue,2020-10-25,5598
Klue,2020-10-28,5644
Klue,2020-10-30,5670
Klue,2020-11-03,5703
Klue,2020-11-06,5740
Klue,2020-11-10,5789
Klue,2020-11-14,5815
Klue,2020-11-18,5865
Klue,2020-11-23,5927
Klue,2020-11-28,5983
Klue,2020-12-03,6014
Klue,2020-12-05,6041
Klue,2020-12-12,6133
Klue,2020-12-15,6222
Klue,2020-12-20,6318
Klue,2020-12-25,6395
Klue,2020-12-29,6440
Klue,2021-01-03,6473
Klue,2021-01-06,6511
Klue,2021-01-11,6564
Klue,2021-01-15,6636
Klue,2021-01-19,6728
Klue,2021-01-25,6848
Klue,2021-01-30,6923
Klue,2021-01-31,6941
Klue,2021-02-03,6988
Klue,2021-02-07,7032
Klue,2021-02-12,7062
Klue,2021-02-17,7083
Klue,2021-02-21,7115
Klue,2021-02-25,7156
Klue,2021-03-01,7183
Klue,2021-03-06,7229
Klue,2021-03-10,7254
Klue,2021-03-16,7286
Klue,2021-03-20,7321
Klue,2021-03-24,7347
Klue,2021-03-30,7394
Klue,2021-04-06,7428
Klue,2021-04-10,7468
Klue,2021-04-15,7502
Klue,2021-04-20,7542
Klue,2021-04-24,7581
Klue,2021-04-28,7617
Klue,2021-05-03,7698
Klue,2021-05-07,7746
Klue,2021-05-10,7766
Klue,2021-05-14,7815
Klue,2021-05-21,7872
Klue,2021-05-26,7918
Klue,2021-06-02,8002
Klue,2021-06-09,8111
Klue,2021-06-16,8175
Klue,2021-06-21,8238
Klue,2021-06-29,8313
Klue,2021-07-02,8349
Klue,2021-07-04,8360
Klue,2021-07-09,8404
Klue,2021-07-14,8462
Klue,2021-07-18,8497
Klue,2021-07-22,8559
Klue,2021-08-14,8867
Klue,2021-08-26,8972
Klue,2021-09-02,9053
Klue,2021-09-16,9187
Klue,2021-10-17,9603
Klue,2021-10-29,9756
Klue,2021-11-06,9860
Klue,2021-11-20,10127
Klue,2021-12-07,10691
Klue,2021-12-14,10809
Klue,2021-12-20,10878
Klue,2021-12-26,10935
Klue,2021-12-30,10965
Klue,2021-12-31,10975
Klue,2022-01-03,10990
Klue,2022-01-04,11008
Klue,2022-01-06,11058
Klue,2022-01-07,11080
Klue,2022-01-10,11101
Klue,2022-01-14,11169
Klue,2022-01-18,11206
Klue,2022-01-27,11336
Klue,2022-02-01,11396
Klue,2022-02-07,11472
Klue,2022-02-10,11508
Klue,2022-02-12,11531
Klue,2022-02-16,11571
Klue,2022-02-20,11638
Klue,2022-02-23,11660
Klue,2022-03-15,11930
Klue,2022-03-20,11981
Klue,2022-03-31,12152
Klue,2022-04-13,12281
Klue,2022-04-25,12385
Klue,2022-04-29,12460
Klue,2022-05-05,12535
Klue,2022-05-12,12626
Klue,2022-05-22,12749
Klue,2022-05-23,12753
Klue,2022-05-25,12769
Klue,2022-05-27,12797
Klue,2022-05-30,12829
Klue,2026-04-29,32096
Klue,2026-06-17,32439
Kolkata R UseR group,2026-06-17,2256
Kyiv School of Economics,2026-05-31,14153
LF Decentralized Trust,2026-05-31,53938
LSBU Business School,2026-04-07,3039
LSBU Business School,2026-04-29,3044
LSBU Business School,2026-06-17,3052
La Villette,2026-04-07,28870
La Villette,2026-06-17,29729
Labcorp,2026-05-31,795674
Laboratory for Atmospheric and Space Physics,2026-05-31,7546
Lamont-Doherty Earth Observatory,2026-05-31,8216
Lander Analytics,2026-04-29,908
Lander Analytics,2026-06-17,932
Langflow,2026-05-31,16458
LatinR,2026-06-17,3224
LeadSkope,2026-05-31,465
Learning Bayesian Statistics,2026-04-07,4091
Learning Bayesian Statistics,2026-06-17,4214
Legal Writing Institute,2026-05-31,595
Legato Health Technologies Ireland,2026-04-07,9716
Legato Health Technologies Ireland,2026-04-29,9713
Legato Health Technologies Ireland,2026-06-17,9702
Lendiscore,2026-04-07,137
Lendiscore,2026-06-17,140
Lenovo,2026-05-31,1319038
Liberia R Users Community,2026-04-07,14
Liberia R Users Community,2026-06-17,14
Limerick IT Summit,2026-04-07,991
Limerick IT Summit,2026-06-17,1027
LinkedIn Guide to Creating,2026-05-31,6845896
LinkedIn Guide to Creating,2026-06-17,7542370
Lotas,2026-04-07,244
Lotas,2026-06-17,251
Lovelytics LATAM,2026-04-29,41195
Lovelytics LATAM,2026-06-17,41919
Lucid Software,2026-04-29,144876
Lucid Software,2026-06-17,145197
M.S. Program in Data Analysis and Visualization CUNY Graduate Center,2026-05-31,92
MMS,2026-04-07,65440
MMS,2026-06-17,68070
