Company,Date,Followers
NYC Hospitality Alliance,2026-05-31,5191
NYC Hospitality Alliance,2026-07-10,5291
NYC Human Resources Administration,2025-05-27,10432
NYC Office of Chief Medical Examiner,2026-03-16,6441
NYC Office of Chief Medical Examiner,2026-05-31,6661
NYC Office of Chief Medical Examiner,2026-07-10,6867
NYC Office of the Mayor,2025-05-27,13255
NYC Public Schools,2025-05-27,176325
NYC Public Schools,2025-06-07,176722
NYC Public Schools,2025-07-27,178122
NYC Public Schools,2025-08-30,179161
NYC Public Schools,2025-10-10,180352
NYC Public Schools Career & Technical Education (CTE),2026-03-16,1539
NYC Public Schools Career & Technical Education (CTE),2026-05-31,1609
NYC Public Schools Career & Technical Education (CTE),2026-07-10,1676
NYC Python,2025-12-01,9
NYC Resistor,2025-01-09,163
NYC Resistor,2025-01-19,163
NYC Resistor,2025-01-27,163
NYC Resistor,2025-03-16,166
NYC Resistor,2025-04-28,167
NYC Resistor,2025-05-27,170
NYC Resistor,2025-06-07,170
NYC Resistor,2025-07-27,170
NYC Resistor,2025-08-18,171
NYC Resistor,2025-08-30,172
NYC Service,2025-03-16,2235
NYC Service,2025-05-27,2345
NYMTC,2026-05-31,1953
NYMTC,2026-07-10,2017
NYPL Neighborhood Internet,2026-07-10,58
NYS Council on Developmental Disabilities,2026-03-16,518
NYS Department of Transportation,2025-01-09,24754
NYS Department of Transportation,2025-01-19,24930
NYS Department of Transportation,2025-01-27,25024
NYS Department of Transportation,2025-03-15,25540
NYS Department of Transportation,2025-03-16,25549
NYS Department of Transportation,2025-04-28,26476
NYS Department of Transportation,2025-05-27,26975
NYS Department of Transportation,2025-06-07,27166
NYS Department of Transportation,2025-07-27,27814
NYS Department of Transportation,2025-08-30,28183
NYS Department of Transportation,2025-10-10,28593
NYS Office of Information Technology Services,2026-05-31,21132
NYS Office of Information Technology Services,2026-07-10,21456
NYSE,2025-01-09,323754
NYSE,2025-01-19,326379
NYSE,2025-01-27,327656
NYSE,2025-03-15,334909
NYSE,2025-03-16,334977
NYSE,2025-04-28,343233
NYSE,2025-05-27,347111
NYSE,2025-06-07,348478
NYSE,2025-07-27,354956
NYSE,2025-08-30,359515
NYSE,2025-10-10,365542
NYU Center for Data Science,2026-05-31,15919
NYU Center for Data Science,2026-07-10,16148
NYU Center for Urban Science + Progress,2026-05-31,6301
NYU Center for Urban Science + Progress,2026-07-10,6589
NYU Langone Health,2024-09-27,200001
NYU Langone Health,2025-01-09,209486
NYU Langone Health,2025-01-19,210744
NYU Langone Health,2025-01-27,211600
NYU Langone Health,2025-03-15,220526
NYU Langone Health,2025-03-16,220643
NYU Langone Health,2025-04-28,227379
NYU Langone Health,2025-05-27,230590
NYU Langone Health,2025-06-07,231950
NYU Langone Health,2025-07-27,237704
NYU Langone Health,2025-08-30,241743
NYU Langone Health,2025-10-10,246746
NYU Tandon Online Graduate Program,2025-05-27,3554
NYU Tandon School of Engineering,2024-09-27,39662
NYU Tandon School of Engineering,2025-01-09,41832
NYU Tandon School of Engineering,2025-01-19,42084
NYU Tandon School of Engineering,2025-01-27,42276
NYU Tandon School of Engineering,2025-03-15,43373
NYU Tandon School of Engineering,2025-03-16,43381
NYU Tandon School of Engineering,2025-04-28,44275
NYU Tandon School of Engineering,2025-05-27,44957
NYU Tandon School of Engineering,2025-06-07,45201
NYU Tandon School of Engineering,2025-07-27,46121
NYU Tandon School of Engineering,2025-08-30,46836
Nagarro,2020-10-25,120119
Nagarro,2020-10-28,120363
Nagarro,2020-10-30,120708
Nagarro,2020-11-03,121153
Nagarro,2020-11-06,121468
Nagarro,2020-11-10,121974
Nagarro,2020-11-14,122702
Nagarro,2020-11-18,123109
Nagarro,2020-11-23,123824
Nagarro,2020-11-28,124181
Nagarro,2020-12-03,124653
Nagarro,2020-12-05,124941
Nagarro,2020-12-12,125856
Nagarro,2020-12-15,126228
Nagarro,2020-12-20,127046
Nagarro,2020-12-25,127769
Nagarro,2020-12-29,128294
Nagarro,2021-01-03,128864
Nagarro,2021-01-06,129376
Nagarro,2021-01-11,130085
Nagarro,2021-01-15,131034
Nagarro,2021-01-19,131700
Nagarro,2021-01-25,133074
Nagarro,2021-01-30,134076
Nagarro,2021-01-31,134202
Nagarro,2021-02-03,134921
Nagarro,2021-02-07,135859
Nagarro,2021-02-12,137352
Nagarro,2021-02-17,138653
Nagarro,2021-02-21,140144
Nagarro,2021-02-25,141399
Nagarro,2021-03-01,142330
Nagarro,2021-03-06,145326
Nagarro,2021-03-10,146809
Nagarro,2021-03-16,148170
Nagarro,2021-03-20,149635
Nagarro,2021-03-24,150741
Nagarro,2021-03-30,152999
Nagarro,2021-04-06,155511
Nagarro,2021-04-10,157351
Nagarro,2021-04-15,159061
Nagarro,2021-04-20,162382
Nagarro,2021-04-24,164097
Nagarro,2021-04-28,165926
Nagarro,2021-05-03,167985
Nagarro,2021-05-07,169852
Nagarro,2021-05-10,171129
Nagarro,2021-05-14,173159
Nagarro,2021-05-21,176214
Nagarro,2021-05-26,178697
Nagarro,2021-06-02,182580
Nagarro,2021-06-09,186014
Nagarro,2021-06-16,189917
Nagarro,2021-06-21,192616
Nagarro,2021-06-29,196298
Nagarro,2021-07-02,198080
Nagarro,2021-07-04,198793
Nagarro,2021-07-09,201744
Nagarro,2021-07-14,204736
Nagarro,2021-07-18,206539
Nagarro,2021-07-22,208821
Nagarro,2021-08-14,220581
Nagarro,2021-08-26,227412
Nagarro,2021-09-02,230512
Nagarro,2021-09-16,237891
Nagarro,2021-10-17,261147
Nagarro,2021-10-29,268171
Nagarro,2021-11-06,271936
Nagarro,2021-11-20,278593
Nagarro,2021-12-04,284884
Nagarro,2021-12-07,286074
Nagarro,2021-12-14,289453
Nagarro,2021-12-20,292587
Nagarro,2021-12-26,295403
Nagarro,2021-12-30,297209
Nagarro,2021-12-31,297653
Nagarro,2022-01-03,298463
Nagarro,2022-01-04,299356
Nagarro,2022-01-06,300622
Nagarro,2022-01-07,301566
Nagarro,2022-01-10,303085
Nagarro,2022-01-14,305257
Nagarro,2022-01-18,306945
Nagarro,2022-01-27,310863
Nagarro,2022-02-01,313561
Nagarro,2022-02-07,316025
Nagarro,2022-02-10,317668
Nagarro,2022-02-12,318350
Nagarro,2022-02-16,320093
Nagarro,2022-02-20,321879
Nagarro,2022-02-23,323724
Nagarro,2022-02-26,325457
Nagarro,2022-03-03,328266
Nagarro,2022-03-07,330370
Nagarro,2022-03-15,334982
Nagarro,2022-03-31,345002
Nagarro,2022-04-09,350885
Nagarro,2022-04-13,353288
Nagarro,2022-04-29,362180
Nagarro,2022-05-05,365495
Nagarro,2022-05-12,369453
Nagarro,2022-05-22,374579
Nagarro,2022-05-23,375046
Nagarro,2022-05-27,377575
Nagarro,2022-05-30,379113
Nagarro,2022-06-01,379916
Nagarro,2022-06-03,380959
Nagarro,2022-06-07,383204
Nagarro,2022-06-08,383204
Nagarro,2022-06-13,386387
Nagarro,2022-06-15,387837
Nagarro,2022-06-16,388595
Nagarro,2022-06-22,391744
Nagarro,2022-06-23,392183
Nagarro,2022-06-26,393880
Nagarro,2022-06-28,395081
Nagarro,2022-06-30,396144
Nagarro,2022-07-01,396978
Nagarro,2022-07-02,397289
Nagarro,2022-07-04,398733
Nagarro,2022-07-05,399732
Nagarro,2022-07-09,402048
Nagarro,2022-07-12,403973
Nagarro,2022-07-18,407105
Nagarro,2022-07-21,409764
Nagarro,2022-07-23,411086
Nagarro,2022-07-25,412219
Nagarro,2022-08-01,416395
Nagarro,2022-08-08,420399
Nagarro,2022-08-16,424378
Nagarro,2022-08-20,427557
Nagarro,2022-08-25,432792
Nagarro,2022-08-28,435148
Nagarro,2022-09-01,438952
Nagarro,2022-09-07,443440
Nagarro,2022-09-10,445972
Nagarro,2022-09-16,454912
Nagarro,2022-09-22,460880
Nagarro,2022-09-29,465936
Nagarro,2022-10-03,468849
Nagarro,2022-10-09,473771
Nagarro,2022-10-12,478025
Nagarro,2022-10-16,481064
Nagarro,2022-10-22,489364
Nagarro,2022-10-28,496492
Nagarro,2022-11-03,503351
Nagarro,2022-11-06,506128
Nagarro,2022-11-14,517357
Nagarro,2022-11-20,524572
Nagarro,2022-11-24,531086
Nagarro,2022-12-01,543117
Nagarro,2022-12-08,551231
Nagarro,2022-12-14,559454
Nagarro,2022-12-27,573349
Nagarro,2023-01-01,580375
Nagarro,2023-01-05,588824
Nagarro,2023-01-09,595103
Nagarro,2023-02-13,654479
Nagarro,2023-02-24,669107
Nagarro,2024-07-11,1252777
Nagarro,2024-10-02,1307213
Nagarro,2024-11-15,1341602
Nagarro,2024-11-24,1347630
Nagarro,2024-12-07,1355875
Nagarro,2025-01-08,1373104
Nagarro,2025-01-18,1383137
Nagarro,2025-01-27,1390457
Nagarro,2025-02-04,1397004
Nagarro,2025-02-20,1411779
Nagarro,2025-02-28,1418510
Nagarro,2025-03-03,1420762
